,Prix,Marque,Modèle,Carburant,Kilométrage,Boitedevitesse,Puissancefiscale,Année
42902,7790,Peugeot,308,Diesel,157000,Manuelle,5.0,2015.0
42903,8900,Peugeot,2008,Diesel,157000,Manuelle,5.0,2016.0
42904,9000,Citroen,C4,Diesel,157000,Automatique,6.0,2016.0
42905,16990,Audi,A3,Diesel,157000,Automatique,8.0,2016.0
42906,13500,Peugeot,508,Hybride,157000,Automatique,8.0,2016.0
42907,10800,Citroen,C5,Diesel,157000,Automatique,9.0,2016.0
42908,7990,Citroen,C4,Diesel,157000,Manuelle,5.0,2016.0
42909,8790,Mini,Mini,Diesel,157002,Manuelle,4.0,2013.0
42910,4990,Peugeot,207,Essence,157064,Manuelle,6.0,2007.0
42911,3500,Peugeot,207,Diesel,157078,Manuelle,4.0,2007.0
42912,8990,Citroen,C4,Diesel,157100,Automatique,6.0,2016.0
42913,11870,Peugeot,308,Diesel,157132,Manuelle,5.0,2019.0
42914,13990,Peugeot,508,Diesel,157181,Automatique,9.0,2016.0
42915,6698,Renault,Megane,Essence,157190,Manuelle,7.0,2014.0
42916,2490,Citroen,C3,Essence,157200,Manuelle,5.0,2007.0
42917,3300,Renault,Clio,Diesel,157200,Manuelle,5.0,2008.0
42918,2750,Ford,Fiesta,Diesel,157200,Manuelle,4.0,2008.0
42919,8900,Audi,A3,Diesel,157200,Automatique,5.0,2011.0
42920,6990,Renault,Scenic,Diesel,157200,Manuelle,6.0,2012.0
42921,16500,Peugeot,3008,Diesel,157200,Automatique,6.0,2018.0
42922,3990,Renault,Clio,Diesel,157206,Manuelle,4.0,2009.0
42923,5990,Renault,Scenic,Diesel,157250,Manuelle,6.0,2010.0
42924,6490,Volkswagen,Polo,Diesel,157253,Manuelle,4.0,2010.0
42925,9990,Audi,A4,Diesel,157298,Manuelle,6.0,2012.0
42926,7490,Renault,Scenic,Diesel,157300,Manuelle,5.0,2012.0
42927,16990,Peugeot,3008,Diesel,157345,Manuelle,6.0,2018.0
42928,5499,Fiat,500,Essence,157429,Manuelle,4.0,2012.0
42929,7990,Peugeot,208,Diesel,157440,Manuelle,4.0,2017.0
42930,5800,Citroen,C3,Diesel,157499,Manuelle,5.0,2013.0
42931,800,Renault,Clio,Essence,157500,Manuelle,6.0,2002.0
42932,2490,Renault,Clio,Essence,157500,Manuelle,4.0,2003.0
42933,5000,Peugeot,308,Diesel,157500,Manuelle,8.0,2008.0
42934,12100,Volkswagen,Golf,Essence,157500,Manuelle,13.0,2009.0
42935,10999,Bmw,Serie 3,Diesel,157500,Manuelle,9.0,2010.0
42936,4490,Renault,Clio,Diesel,157500,Manuelle,4.0,2010.0
42937,4500,Peugeot,207,Diesel,157500,Manuelle,4.0,2011.0
42938,6990,Renault,Clio,Diesel,157500,Manuelle,5.0,2011.0
42939,8990,Mini,Mini,Diesel,157500,Manuelle,6.0,2011.0
42940,6590,Renault,Megane,Diesel,157500,Manuelle,5.0,2011.0
42941,8500,Audi,A1,Diesel,157500,Manuelle,4.0,2012.0
42942,6800,Peugeot,3008,Diesel,157500,Manuelle,6.0,2012.0
42943,8400,Audi,A1,Diesel,157500,Manuelle,4.0,2012.0
42944,12480,Peugeot,3008,Diesel,157500,Automatique,9.0,2013.0
42945,26590,Bmw,Serie 3,Diesel,157500,Automatique,15.0,2015.0
42946,13500,Peugeot,508,Diesel,157500,Automatique,9.0,2016.0
42947,4190,Peugeot,308,Essence,157527,Manuelle,9.0,2007.0
42948,7990,Volkswagen,Golf,Essence,157542,Manuelle,5.0,2010.0
42949,3990,Citroen,C3,Diesel,157576,Manuelle,4.0,2005.0
42950,3000,Citroen,C3,Diesel,157580,Manuelle,4.0,2004.0
42951,9499,Nissan,Qashqai,Diesel,157600,Manuelle,7.0,2012.0
42952,9500,Peugeot,308,Diesel,157606,Automatique,7.0,2014.0
42953,9700,Peugeot,308,Diesel,157614,Automatique,6.0,2016.0
42954,13490,Volkswagen,Golf,Essence,157621,Manuelle,13.0,2012.0
42955,5290,Audi,A4,Diesel,157672,Manuelle,8.0,2004.0
42956,14800,Mercedes,Classe C,Diesel,157672,Automatique,12.0,2012.0
42957,2990,Renault,Scenic,Essence,157700,Manuelle,7.0,2004.0
42958,14500,Bmw,Serie 1,Diesel,157700,Automatique,10.0,2012.0
42959,14300,Volkswagen,Golf,Diesel,157715,Manuelle,8.0,2016.0
42960,4200,Opel,Corsa,Essence,157720,Manuelle,6.0,2011.0
42961,15990,Volkswagen,Golf,Diesel,157750,Manuelle,10.0,2017.0
42962,10990,Citroen,C4,Diesel,157760,Manuelle,6.0,2018.0
42963,10690,Audi,A3,Diesel,157772,Automatique,7.0,2011.0
42964,6990,Peugeot,308,Diesel,157788,Manuelle,5.0,2012.0
42965,3390,Peugeot,206,Essence,157800,Manuelle,7.0,2004.0
42966,2950,Peugeot,207,Essence,157800,Manuelle,5.0,2008.0
42967,7900,Citroen,C4,Diesel,157800,Manuelle,6.0,2013.0
42968,10990,Bmw,Serie 1,Diesel,157834,Manuelle,7.0,2010.0
42969,7990,Peugeot,208,Essence,157841,Manuelle,4.0,2012.0
42970,2500,Citroen,C5,Diesel,157894,Manuelle,6.0,2006.0
42971,10490,Audi,A4,Essence,157898,Manuelle,10.0,2010.0
42972,4390,Opel,Corsa,Essence,157900,Manuelle,5.0,2011.0
42973,12990,Mercedes,Classe C,Diesel,157900,Manuelle,7.0,2012.0
42974,2690,Peugeot,206,Essence,157922,Manuelle,4.0,2009.0
42975,2300,Dacia,Sandero,Essence,157950,Manuelle,6.0,2011.0
42976,9990,Nissan,Qashqai,Diesel,157982,Automatique,9.0,2013.0
42977,1000,Renault,Clio,Essence,158000,Manuelle,4.0,2002.0
42978,800,Peugeot,206,Essence,158000,Manuelle,7.0,2002.0
42979,2000,Peugeot,206,Diesel,158000,Manuelle,4.0,2002.0
42980,2990,Citroen,C5,Diesel,158000,Manuelle,6.0,2003.0
42981,3500,Peugeot,206,Essence,158000,Manuelle,7.0,2003.0
42982,2200,Peugeot,206,Diesel,158000,Manuelle,4.0,2004.0
42983,6900,Audi,A3,Essence,158000,Manuelle,17.0,2004.0
42984,2000,Peugeot,206,Diesel,158000,Manuelle,4.0,2004.0
42985,5500,Peugeot,206,Essence,158000,Manuelle,5.0,2005.0
42986,3990,Citroen,C3,Diesel,158000,Manuelle,4.0,2005.0
42987,6480,Mercedes,Classe A,Diesel,158000,Manuelle,6.0,2006.0
42988,3800,Citroen,C5,Diesel,158000,Automatique,9.0,2006.0
42989,4000,Peugeot,207,Diesel,158000,Manuelle,4.0,2006.0
42990,3990,Renault,Megane,Essence,158000,Automatique,7.0,2006.0
42991,1200,Ford,Fiesta,Essence,158000,Manuelle,5.0,2006.0
42992,3500,Citroen,C4,Essence,158000,Manuelle,7.0,2006.0
42993,3999,Renault,Clio,Essence,158000,Manuelle,6.0,2007.0
42994,12500,Bmw,Serie 3,Essence,158000,Manuelle,14.0,2007.0
42995,13000,Bmw,Serie 3,Essence,158000,Automatique,14.0,2007.0
42996,2599,Peugeot,207,Essence,158000,Manuelle,6.0,2008.0
42997,3900,Peugeot,207,Essence,158000,Manuelle,6.0,2008.0
42998,6600,Bmw,Serie 3,Diesel,158000,Manuelle,7.0,2008.0
42999,4700,Peugeot,308,Diesel,158000,Manuelle,5.0,2008.0
43000,3000,Opel,Corsa,Diesel,158000,Manuelle,4.0,2008.0
43001,11500,Renault,Clio,Essence,158000,Manuelle,12.0,2009.0
43002,5980,Renault,Clio,Diesel,158000,Manuelle,6.0,2009.0
43003,12500,Bmw,Serie 3,Diesel,158000,Manuelle,10.0,2009.0
43004,14500,Mercedes,Classe C,Diesel,158000,Automatique,14.0,2009.0
43005,6500,Audi,A3,Diesel,158000,Manuelle,5.0,2009.0
43006,4300,Renault,Clio,Diesel,158000,Manuelle,5.0,2010.0
43007,3700,Fiat,500,Essence,158000,Manuelle,4.0,2010.0
43008,2790,Dacia,Sandero,GPL,158000,Manuelle,5.0,2010.0
43009,15000,Renault,Megane,Essence,158000,Manuelle,16.0,2010.0
43010,6600,Volkswagen,Polo,Diesel,158000,Manuelle,5.0,2010.0
43011,12500,Bmw,Serie 3,Diesel,158000,Manuelle,10.0,2010.0
43012,7490,Audi,A3,Diesel,158000,Manuelle,5.0,2010.0
43013,3400,Opel,Corsa,Diesel,158000,Manuelle,4.0,2010.0
43014,4990,Peugeot,308,Diesel,158000,Manuelle,5.0,2010.0
43015,6300,Peugeot,308,Diesel,158000,Manuelle,5.0,2010.0
43016,8900,Renault,Megane,Diesel,158000,Manuelle,9.0,2011.0
43017,7700,Peugeot,508,Diesel,158000,Manuelle,7.0,2011.0
43018,5400,Renault,Clio,Diesel,158000,Manuelle,6.0,2011.0
43019,7490,Nissan,Qashqai,Diesel,158000,Manuelle,6.0,2011.0
43020,6500,Renault,Clio,Diesel,158000,Manuelle,6.0,2011.0
43021,6800,Citroen,C4,Diesel,158000,Manuelle,6.0,2011.0
43022,6990,Peugeot,3008,Diesel,158000,Automatique,6.0,2011.0
43023,4500,Ford,Fiesta,Diesel,158000,Manuelle,4.0,2011.0
43024,5500,Peugeot,206,Diesel,158000,Manuelle,4.0,2011.0
43025,7500,Peugeot,3008,Diesel,158000,Automatique,6.0,2011.0
43026,3990,Dacia,Sandero,Diesel,158000,Manuelle,4.0,2011.0
43027,11490,Volkswagen,Tiguan,Diesel,158000,Manuelle,8.0,2011.0
43028,7990,Renault,Megane,Diesel,158000,Automatique,9.0,2011.0
43029,7900,Renault,Megane,Diesel,158000,Manuelle,6.0,2012.0
43030,5500,Renault,Clio,Diesel,158000,Manuelle,5.0,2012.0
43031,4490,Renault,Clio,Diesel,158000,Manuelle,4.0,2012.0
43032,8000,Peugeot,508,Diesel,158000,Manuelle,9.0,2012.0
43033,11000,Volkswagen,Golf,Diesel,158000,Manuelle,7.0,2012.0
43034,8190,Nissan,Qashqai,Diesel,158000,Manuelle,7.0,2013.0
43035,6990,Renault,Megane,Diesel,158000,Manuelle,5.0,2013.0
43036,12000,Audi,A3,Diesel,158000,Manuelle,7.0,2013.0
43037,15000,Mercedes,Classe A,Diesel,158000,Manuelle,5.0,2013.0
43038,11990,Volkswagen,Golf,Diesel,158000,Manuelle,7.0,2013.0
43039,15000,Volkswagen,Tiguan,Diesel,158000,Manuelle,10.0,2013.0
43040,19500,Volkswagen,Golf,Diesel,158000,Automatique,10.0,2013.0
43041,8800,Nissan,Qashqai,Diesel,158000,Manuelle,15.0,2013.0
43042,15490,Mercedes,Classe A,Diesel,158000,Automatique,6.0,2013.0
43043,7000,Peugeot,208,Diesel,158000,Manuelle,4.0,2013.0
43044,11000,Peugeot,308,Diesel,158000,Manuelle,6.0,2014.0
43045,8190,Renault,Clio,Diesel,158000,Manuelle,4.0,2014.0
43046,6400,Renault,Scenic,Diesel,158000,Automatique,6.0,2014.0
43047,12500,Peugeot,508,Diesel,158000,Automatique,9.0,2015.0
43048,11500,Peugeot,508,Diesel,158000,Automatique,9.0,2015.0
43049,7500,Renault,Megane,Diesel,158000,Manuelle,6.0,2015.0
43050,14480,Peugeot,508,Diesel,158000,Automatique,11.0,2015.0
43051,8750,Volkswagen,Golf,Diesel,158000,Manuelle,5.0,2015.0
43052,11490,Audi,A4,Diesel,158000,Manuelle,8.0,2015.0
43053,11800,Audi,A4,Diesel,158000,Manuelle,8.0,2015.0
43054,5800,Renault,Clio,Diesel,158000,Manuelle,6.0,2015.0
43055,12300,Bmw,Serie 1,Diesel,158000,Automatique,6.0,2015.0
43056,10000,Renault,Scenic,Diesel,158000,Manuelle,7.0,2015.0
43057,8500,Peugeot,308,Diesel,158000,Manuelle,5.0,2015.0
43058,37500,Audi,A3,Essence,158000,Automatique,26.0,2016.0
43059,7200,Renault,Clio,Diesel,158000,Manuelle,4.0,2016.0
43060,17000,Mercedes,Classe A,Diesel,158000,Manuelle,7.0,2016.0
43061,10990,Renault,Kadjar,Diesel,158000,Manuelle,5.0,2016.0
43062,11990,Dacia,Duster,Diesel,158000,Manuelle,6.0,2016.0
43063,16500,Audi,A4,Diesel,158000,Automatique,7.0,2016.0
43064,29990,Mercedes,Classe C,Essence,158000,Automatique,25.0,2016.0
43065,18590,Volkswagen,Tiguan,Diesel,158000,Automatique,8.0,2017.0
43066,18990,Volkswagen,Tiguan,Diesel,158000,Manuelle,8.0,2017.0
43067,5990,Citroen,C4,Diesel,158000,Manuelle,5.0,2017.0
43068,9100,Renault,Clio,Diesel,158000,Manuelle,4.0,2018.0
43069,8500,Bmw,Serie 1,Diesel,158060,Automatique,8.0,2011.0
43070,8990,Peugeot,308,Essence,158089,Manuelle,7.0,2014.0
43071,3990,Renault,Clio,Essence,158092,Manuelle,6.0,2006.0
43072,14100,Bmw,Serie 1,Diesel,158100,Automatique,10.0,2011.0
43073,9390,Audi,A1,Diesel,158100,Manuelle,4.0,2015.0
43074,17400,Peugeot,308,Essence,158100,Manuelle,16.0,2015.0
43075,6990,Renault,Megane,Diesel,158119,Manuelle,6.0,2011.0
43076,3990,Ford,Fiesta,Diesel,158156,Manuelle,4.0,2005.0
43077,4490,Citroen,C3,Diesel,158170,Manuelle,4.0,2008.0
43078,6490,Peugeot,208,Essence,158183,Manuelle,4.0,2013.0
43079,8500,Audi,A1,Diesel,158187,Manuelle,5.0,2010.0
43080,4990,Peugeot,308,Diesel,158192,Manuelle,5.0,2010.0
43081,11995,Audi,A4,Diesel,158200,Automatique,13.0,2005.0
43082,3700,Renault,Twingo,Diesel,158200,Manuelle,4.0,2008.0
43083,4300,Peugeot,308,Diesel,158200,Manuelle,5.0,2009.0
43084,9490,Mini,Mini,Diesel,158200,Manuelle,6.0,2013.0
43085,8990,Peugeot,2008,Diesel,158240,Manuelle,5.0,2014.0
43086,1650,Ford,Fiesta,Essence,158300,Manuelle,5.0,2007.0
43087,4000,Citroen,C3,Diesel,158320,Manuelle,4.0,2009.0
43088,9590,Bmw,Serie 3,Essence,158350,Manuelle,14.0,2005.0
43089,4690,Peugeot,207,Diesel,158351,Manuelle,4.0,2011.0
43090,8490,Volkswagen,Golf,Diesel,158370,Manuelle,6.0,2009.0
43091,6990,Peugeot,308,Diesel,158370,Manuelle,6.0,2010.0
43092,9900,Dacia,Duster,Diesel,158380,Manuelle,6.0,2015.0
43093,8490,Audi,A1,Essence,158400,Automatique,6.0,2011.0
43094,4999,Citroen,C5,Diesel,158450,Manuelle,8.0,2005.0
43095,11975,Peugeot,308,Diesel,158452,Automatique,9.0,2016.0
43096,24990,Audi,A4,Diesel,158468,Automatique,16.0,2016.0
43097,5290,Peugeot,207,Diesel,158476,Manuelle,5.0,2008.0
43098,4500,Citroen,C4,Diesel,158480,Manuelle,5.0,2010.0
43099,2990,Renault,Twingo,Essence,158500,Manuelle,4.0,2005.0
43100,3990,Peugeot,207,Diesel,158500,Manuelle,5.0,2006.0
43101,9000,Volkswagen,Golf,Essence,158500,Manuelle,12.0,2008.0
43102,4590,Citroen,C5,Diesel,158500,Manuelle,8.0,2008.0
43103,3800,Renault,Clio,Diesel,158500,Manuelle,5.0,2010.0
43104,6490,Volkswagen,Polo,Diesel,158500,Manuelle,5.0,2011.0
43105,7990,Peugeot,308,Diesel,158500,Manuelle,5.0,2014.0
43106,6990,Renault,Clio,Diesel,158500,Manuelle,4.0,2015.0
43107,9990,Audi,A1,Diesel,158520,Automatique,5.0,2012.0
43108,11800,Volkswagen,Tiguan,Diesel,158532,Automatique,8.0,2011.0
43109,16000,Volkswagen,Tiguan,Diesel,158540,Manuelle,8.0,2013.0
43110,8990,Peugeot,308,Diesel,158553,Manuelle,5.0,2013.0
43111,3500,Citroen,C3,Essence,158585,Manuelle,5.0,2006.0
43112,6790,Renault,Scenic,Diesel,158601,Manuelle,6.0,2010.0
43113,12990,Bmw,Serie 1,Diesel,158629,Automatique,10.0,2009.0
43114,5990,Renault,Clio,Diesel,158633,Manuelle,4.0,2011.0
43115,2490,Peugeot,206,Diesel,158656,Manuelle,6.0,2006.0
43116,10990,Peugeot,308,Diesel,158658,Manuelle,5.0,2018.0
43117,8290,Citroen,C4,Diesel,158660,Manuelle,5.0,2014.0
43118,2990,Renault,Clio,Essence,158661,Manuelle,4.0,2003.0
43119,8900,Renault,Clio,Essence,158678,Manuelle,11.0,2004.0
43120,5490,Mini,Mini,Essence,158700,Manuelle,6.0,2008.0
43121,4490,Renault,Clio,Essence,158700,Manuelle,5.0,2009.0
43122,9500,Peugeot,508,Hybride,158700,Automatique,8.0,2012.0
43123,8990,Renault,Clio,Diesel,158753,Manuelle,4.0,2018.0
43124,6300,Volkswagen,Golf,Diesel,158763,Manuelle,6.0,2007.0
43125,6990,Volkswagen,Golf,Diesel,158770,Manuelle,5.0,2009.0
43126,7990,Mercedes,Classe C,Diesel,158800,Manuelle,7.0,2008.0
43127,4990,Peugeot,207,Diesel,158800,Manuelle,6.0,2011.0
43128,4900,Peugeot,207,Diesel,158818,Manuelle,5.0,2009.0
43129,6900,Volkswagen,Polo,Diesel,158834,Manuelle,4.0,2010.0
43130,14890,Citroen,C4,Diesel,158854,Automatique,6.0,2017.0
43131,5490,Peugeot,308,Essence,158883,Manuelle,7.0,2009.0
43132,36900,Bmw,Serie 3,Essence,158900,Automatique,33.0,2008.0
43133,4290,Citroen,C3,Diesel,158900,Manuelle,4.0,2009.0
43134,3990,Dacia,Sandero,Autre,158900,Manuelle,5.0,2010.0
43135,3990,Peugeot,206,Diesel,158900,Manuelle,4.0,2010.0
43136,4990,Renault,Clio,Diesel,158900,Manuelle,4.0,2010.0
43137,5290,Peugeot,308,Essence,158901,Manuelle,6.0,2008.0
43138,10900,Citroen,C5,Diesel,158932,Automatique,9.0,2016.0
43139,3490,Renault,Twingo,Essence,158990,Manuelle,4.0,2009.0
43140,9995,Bmw,Serie 1,Diesel,158999,Manuelle,9.0,2009.0
43141,4900,Peugeot,206,Essence,159000,Manuelle,7.0,2002.0
43142,2500,Renault,Clio,Diesel,159000,Manuelle,4.0,2003.0
43143,1600,Ford,Fiesta,Essence,159000,Manuelle,5.0,2003.0
43144,9500,Volkswagen,Golf,Essence,159000,Automatique,12.0,2005.0
43145,2490,Renault,Twingo,Essence,159000,Manuelle,5.0,2006.0
43146,2800,Citroen,C5,Diesel,159000,Manuelle,6.0,2006.0
43147,4500,Citroen,C4,Diesel,159000,Manuelle,6.0,2006.0
43148,3990,Renault,Megane,Diesel,159000,Manuelle,6.0,2007.0
43149,1600,Renault,Clio,Diesel,159000,Manuelle,4.0,2007.0
43150,3990,Renault,Clio,Diesel,159000,Manuelle,5.0,2007.0
43151,12990,Bmw,Serie 3,Essence,159000,Automatique,13.0,2007.0
43152,6900,Peugeot,207,Essence,159000,Manuelle,10.0,2008.0
43153,5490,Peugeot,308,Diesel,159000,Manuelle,6.0,2008.0
43154,4000,Citroen,C4,Diesel,159000,Manuelle,6.0,2008.0
43155,5200,Renault,Megane,Diesel,159000,Manuelle,6.0,2008.0
43156,4990,Opel,Corsa,Diesel,159000,Manuelle,5.0,2008.0
43157,10990,Bmw,Serie 3,Diesel,159000,Manuelle,9.0,2008.0
43158,15950,Bmw,Serie 1,Essence,159000,Automatique,21.0,2008.0
43159,6000,Mini,Mini,Diesel,159000,Manuelle,5.0,2008.0
43160,4990,Citroen,C3,Diesel,159000,Automatique,4.0,2008.0
43161,2600,Citroen,C4,Diesel,159000,Manuelle,5.0,2008.0
43162,7000,Volkswagen,Polo,Diesel,159000,Manuelle,90.0,2009.0
43163,6200,Peugeot,3008,Diesel,159000,Manuelle,6.0,2009.0
43164,4490,Peugeot,207,Diesel,159000,Manuelle,6.0,2009.0
43165,10490,Bmw,Serie 3,Essence,159000,Automatique,13.0,2009.0
43166,5200,Renault,Megane,Essence,159000,Manuelle,7.0,2010.0
43167,3498,Citroen,C3,Diesel,159000,Manuelle,4.0,2010.0
43168,4400,Peugeot,207,Essence,159000,Manuelle,7.0,2010.0
43169,4990,Ford,Fiesta,Diesel,159000,Manuelle,5.0,2010.0
43170,6700,Peugeot,3008,Diesel,159000,Manuelle,6.0,2010.0
43171,6000,Citroen,C5,Diesel,159000,Manuelle,8.0,2010.0
43172,6700,Dacia,Duster,Diesel,159000,Manuelle,5.0,2010.0
43173,4490,Renault,Clio,Diesel,159000,Manuelle,4.0,2010.0
43174,11190,Mercedes,Classe C,Diesel,159000,Automatique,10.0,2010.0
43175,3000,Renault,Clio,Essence,159000,Manuelle,4.0,2010.0
43176,4900,Renault,Clio,Diesel,159000,Manuelle,70.0,2010.0
43177,10990,Audi,A4,Diesel,159000,Manuelle,9.0,2011.0
43178,9000,Renault,Megane,Diesel,159000,Manuelle,10.0,2011.0
43179,4900,Renault,Megane,Diesel,159000,Manuelle,7.0,2011.0
43180,5990,Renault,Megane,Diesel,159000,Manuelle,7.0,2011.0
43181,8890,Peugeot,3008,Essence,159000,Automatique,9.0,2011.0
43182,5250,Citroen,C3,Diesel,159000,Manuelle,4.0,2011.0
43183,11000,Peugeot,508,Diesel,159000,Automatique,12.0,2011.0
43184,49000,Mercedes,Classe C,Essence,159000,Automatique,36.0,2011.0
43185,5300,Renault,Scenic,Diesel,159000,Manuelle,6.0,2011.0
43186,10300,Audi,A4,Diesel,159000,Manuelle,8.0,2011.0
43187,4900,Opel,Corsa,Essence,159000,Manuelle,5.0,2012.0
43188,4500,Renault,Clio,Diesel,159000,Manuelle,4.0,2012.0
43189,8500,Mini,Mini,Diesel,159000,Manuelle,4.0,2012.0
43190,13990,Volkswagen,Tiguan,Diesel,159000,Manuelle,10.0,2012.0
43191,5000,Renault,Clio,Essence,159000,Manuelle,5.0,2012.0
43192,5200,Renault,Twingo,Diesel,159000,Manuelle,4.0,2012.0
43193,5900,Citroen,C3,Diesel,159000,Manuelle,4.0,2012.0
43194,9000,Bmw,Serie 1,Essence,159000,Manuelle,7.0,2012.0
43195,6000,Renault,Scenic,Diesel,159000,Manuelle,6.0,2012.0
43196,7000,Peugeot,208,Essence,159000,Manuelle,7.0,2012.0
43197,5790,Peugeot,308,Diesel,159000,Manuelle,6.0,2012.0
43198,5490,Opel,Corsa,Diesel,159000,Manuelle,4.0,2012.0
43199,10900,Audi,A4,Diesel,159000,Manuelle,7.0,2012.0
43200,5300,Ford,Fiesta,Diesel,159000,Manuelle,5.0,2013.0
43201,6500,Renault,Clio,Essence,159000,Manuelle,10.0,2013.0
43202,5900,Ford,Fiesta,Diesel,159000,Manuelle,5.0,2013.0
43203,6000,Citroen,C4,Diesel,159000,Manuelle,5.0,2013.0
43204,9990,Peugeot,2008,Diesel,159000,Manuelle,6.0,2013.0
43205,5200,Fiat,500,Essence,159000,Manuelle,4.0,2013.0
43206,7200,Renault,Clio,Diesel,159000,Manuelle,4.0,2013.0
43207,12700,Audi,A3,Diesel,159000,Automatique,8.0,2013.0
43208,5990,Peugeot,2008,Essence,159000,Manuelle,4.0,2014.0
43209,7000,Peugeot,508,Diesel,159000,Manuelle,7.0,2014.0
43210,8000,Peugeot,308,Diesel,159000,Manuelle,4.0,2014.0
43211,9990,Volkswagen,Golf,Diesel,159000,Manuelle,6.0,2014.0
43212,21500,Bmw,Serie 3,Diesel,159000,Automatique,15.0,2014.0
43213,7990,Renault,Captur,Diesel,159000,Manuelle,4.0,2014.0
43214,7500,Peugeot,308,Diesel,159000,Manuelle,5.0,2014.0
43215,8690,Dacia,Duster,Diesel,159000,Manuelle,6.0,2014.0
43216,7990,Renault,Scenic,Diesel,159000,Manuelle,7.0,2014.0
43217,7499,Peugeot,2008,Essence,159000,Manuelle,4.0,2014.0
43218,8790,Peugeot,308,Diesel,159000,Manuelle,4.0,2015.0
43219,12490,Peugeot,508,Diesel,159000,Automatique,9.0,2015.0
43220,6490,Renault,Megane,Diesel,159000,Manuelle,5.0,2015.0
43221,13600,Renault,Megane,Diesel,159000,Manuelle,6.0,2016.0
43222,8600,Renault,Megane,Diesel,159000,Manuelle,6.0,2016.0
43223,10800,Renault,Megane,Diesel,159000,Manuelle,6.0,2016.0
43224,20990,Mercedes,Classe C,Diesel,159000,Automatique,7.0,2016.0
43225,18500,Audi,A4,Diesel,159000,Automatique,7.0,2016.0
43226,8990,Volkswagen,Polo,Diesel,159000,Manuelle,4.0,2016.0
43227,9500,Peugeot,308,Diesel,159000,Manuelle,5.0,2016.0
43228,23990,Audi,A4,Diesel,159000,Automatique,10.0,2017.0
43229,7790,Peugeot,208,Diesel,159000,Manuelle,4.0,2018.0
43230,9990,Renault,Megane,Diesel,159000,Manuelle,5.0,2018.0
43231,27900,Mercedes,Classe C,Diesel,159000,Automatique,10.0,2018.0
43232,8500,Ford,Fiesta,Diesel,159000,Manuelle,4.0,2018.0
43233,6990,Renault,Megane,Diesel,159025,Manuelle,6.0,2012.0
43234,6990,Citroen,C3,Essence,159029,Manuelle,4.0,2014.0
43235,6490,Peugeot,308,Diesel,159040,Manuelle,6.0,2010.0
43236,4990,Fiat,500,Essence,159050,Manuelle,4.0,2012.0
43237,1500,Renault,Megane,Diesel,159081,Manuelle,7.0,2004.0
43238,2750,Dacia,Sandero,GPL,159100,Manuelle,5.0,2009.0
43239,5500,Ford,Fiesta,Diesel,159110,Manuelle,5.0,2008.0
43240,7900,Dacia,Duster,Diesel,159160,Manuelle,5.0,2013.0
43241,10390,Dacia,Duster,Diesel,159181,Manuelle,6.0,2012.0
43242,4500,Renault,Clio,Diesel,159200,Manuelle,5.0,2008.0
43243,5950,Peugeot,207,Diesel,159200,Manuelle,5.0,2010.0
43244,6990,Dacia,Sandero,Diesel,159200,Manuelle,5.0,2014.0
43245,6690,Renault,Megane,Diesel,159200,Manuelle,5.0,2015.0
43246,14990,Volkswagen,Golf,Diesel,159215,Manuelle,8.0,2017.0
43247,5990,Renault,Scenic,Essence,159253,Manuelle,7.0,2009.0
43248,8500,Volkswagen,Polo,Diesel,159283,Automatique,5.0,2010.0
43249,9990,Audi,A4,Diesel,159297,Manuelle,7.0,2011.0
43250,2990,Opel,Corsa,Essence,159300,Manuelle,4.0,2004.0
43251,14800,Audi,A1,Diesel,159300,Manuelle,6.0,2013.0
43252,12490,Bmw,Serie 1,Diesel,159300,Manuelle,7.0,2015.0
43253,8500,Peugeot,208,Diesel,159342,Manuelle,5.0,2013.0
43254,8990,Citroen,C3,Diesel,159352,Manuelle,5.0,2018.0
43255,4990,Opel,Corsa,Diesel,159367,Manuelle,5.0,2009.0
43256,11999,Audi,A1,Diesel,159402,Manuelle,5.0,2012.0
43257,9990,Volkswagen,Golf,Diesel,159448,Manuelle,6.0,2014.0
43258,6990,Mini,Mini,Diesel,159462,Manuelle,5.0,2011.0
43259,5500,Peugeot,308,Diesel,159489,Manuelle,5.0,2009.0
43260,2490,Peugeot,206,Diesel,159500,Manuelle,4.0,2002.0
43261,1590,Peugeot,206,Essence,159500,Manuelle,5.0,2006.0
43262,4250,Citroen,C4,Essence,159500,Manuelle,7.0,2006.0
43263,5000,Renault,Megane,Diesel,159500,Manuelle,6.0,2009.0
43264,5450,Citroen,C5,Diesel,159500,Manuelle,8.0,2009.0
43265,5100,Renault,Clio,Diesel,159500,Manuelle,5.0,2010.0
43266,7400,Renault,Megane,Diesel,159500,Manuelle,10.0,2010.0
43267,3450,Renault,Twingo,Diesel,159500,Manuelle,4.0,2010.0
43268,10490,Bmw,Serie 1,Diesel,159500,Manuelle,7.0,2010.0
43269,11990,Mercedes,Classe C,Diesel,159500,Automatique,7.0,2012.0
43270,11900,Audi,A3,Diesel,159500,Manuelle,7.0,2013.0
43271,14490,Mercedes,Classe A,Diesel,159500,Manuelle,5.0,2013.0
43272,10000,Nissan,Qashqai,Diesel,159500,Manuelle,5.0,2015.0
43273,9500,Peugeot,308,Diesel,159507,Manuelle,5.0,2019.0
43274,9980,Citroen,C4,Diesel,159557,Manuelle,5.0,2018.0
